key_person,source,value
779e9c6b,tsncards,600
77aeed1d,findagrave,100543991
77aeed1d,tsncards,8646
77b0691b,tsncards,83036
77b243d8,tsncards,10165
77b358e3,tsncards,119500
77b3f658,findagrave,10212645
77b3f658,tsncards,62144
77b50d7d,findagrave,35986012
77bbf64d,findagrave,44592399
77bbf64d,tsncards,50080
77bfc1c8,findagrave,154969562
77bfc1c8,tsncards,22047
77c17091,tsncards,44724
77c23ec1,tsncards,19873
77c3e769,tsncards,12073
77c46d76,tsncards,173459
77ced6b1,tsncards,50364
77d0fab5,tsncards,182
77d0fef4,tsncards,32453
77d0fef4,tsncards,62672
77d7f3c4,findagrave,95128049
77d7f3c4,tsncards,24310
77d924de,tsncards,84143
77da7e77,tsncards,62639
77dae57d,tsncards,125047
77dafa65,tsncards,52392
77dd0a76,findagrave,106936839
77dd0a76,tsncards,33316
77dea398,tsncards,4590
77e158fc,tsncards,15018
77e59db7,tsncards,75046
77e5b9c2,tsncards,110968
77e8efda,tsncards,143704
77e92fd2,tsncards,117206
77f5038c,tsncards,18128
77f85473,tsncards,48875
77f8b381,tsncards,67185
77fed070,findagrave,180983814
77fed070,tsncards,60616
77ff634d,tsncards,25180
78012e58,tsncards,32449
7806dc3d,findagrave,95318008
7806dc3d,tsncards,110907
780f5088,findagrave,102016799
780f5088,tsncards,18350
7813b8bc,findagrave,85865323
7813b8bc,tsncards,53993
7814c1b4,tsncards,159146
7823c553,tsncards,134137
782dac47,findagrave,81223665
782f9a52,tsncards,67054
783002eb,tsncards,109180
78347bf3,tsncards,30020
7837bc0b,tsncards,160237
783b30c6,tsncards,65955
783d773c,tsncards,36705
78485471,tsncards,50124
784be362,tsncards,46838
784c9880,findagrave,82519151
784c9880,tsncards,174981
784cc60b,tsncards,123590
78512572,tsncards,25024
78522496,tsncards,88131
78540832,tsncards,85502
78562ece,tsncards,1453
785887e3,tsncards,10731
785887e3,tsncards,14860
785d9238,findagrave,90027646
785d9238,tsncards,124542
785e6df0,tsncards,61863
785f6419,tsncards,54084
78611a29,findagrave,125405846
786337da,tsncards,51345
78637966,tsncards,17513
786477e3,tsncards,13029
78658697,tsncards,54413
7867a3dc,tsncards,120733
786b1b19,findagrave,24408915
786b1b19,tsncards,140233
786b39f1,findagrave,79629677
786b39f1,tsncards,17146
787382fd,tsncards,126386
7879916a,tsncards,118119
787bef36,tsncards,46688
787ee589,findagrave,5644880
787ee589,tsncards,95651
78825be8,tsncards,146068
788458be,tsncards,14081
7888dd61,tsncards,23040
7889145f,tsncards,171919
788d42c4,tsncards,84191
78932071,findagrave,201208263
78932071,tsncards,62996
78942fb8,tsncards,12462
78947279,tsncards,67605
78953d31,tsncards,118207
7897b006,findagrave,41670053
7898b35b,tsncards,73267
789a54ac,tsncards,11271
789a6af2,findagrave,38840518
789a6af2,tsncards,95505
789c154d,findagrave,125176958
789c154d,tsncards,161811
789d510b,tsncards,164739
789d6a50,findagrave,48240373
789d6a50,tsncards,105600
78a0443b,tsncards,32460
78a77d25,tsncards,4994
78a8d553,tsncards,32730
78a9a338,tsncards,118163
78aa7fee,tsncards,30661
78ad0db5,findagrave,195372340
78ad0db5,tsncards,5712
78af5cdd,tsncards,161131
78af81a2,tsncards,149901
78af895f,findagrave,8963121
78b1bc1f,tsncards,75514
78b29ae6,tsncards,14148
78b428a0,tsncards,14995
78b46989,tsncards,13756
78b46bd2,tsncards,160524
78c3e32a,tsncards,44743
78c8027a,tsncards,15010
78c97fa5,tsncards,7870
78cb6ce8,findagrave,99411925
78cb6ce8,tsncards,89472
78cc4f21,tsncards,112955
78d4b1eb,tsncards,15402
78d9ded8,tsncards,20785
78da2609,tsncards,166332
78dcec78,findagrave,198012302
78dd2e45,tsncards,15066
78dda07a,tsncards,130327
78de7568,tsncards,10401
78e535e9,findagrave,219651701
78e535e9,tsncards,90972
78e88f7f,findagrave,103467549
78e88f7f,tsncards,85150
78ecf856,findagrave,108784323
78f48f4b,findagrave,180082573
78f48f4b,tsncards,162776
78f83767,tsncards,15262
78f8bfd5,tsncards,1041
78f99522,tsncards,47728
78ffa3f5,tsncards,3745
7901ba80,tsncards,84453
7903acab,tsncards,19013
790419dd,findagrave,53533258
790419dd,tsncards,6535
790419dd,tsncards,8952
7905eb82,findagrave,48312408
7905eb82,tsncards,52554
79070d4c,tsncards,29858
79076501,findagrave,131012510
79076501,tsncards,68670
7908473d,tsncards,134392
79089f42,tsncards,26026
7909b9c5,tsncards,64112
790a4579,tsncards,112438
790c3079,tsncards,79728
79106f64,tsncards,14497
79117152,tsncards,14916
79120443,tsncards,12562
79136252,tsncards,12186
7913ae6c,tsncards,20432
79190098,findagrave,255320072
79190098,tsncards,4968
791a6fbe,tsncards,51662
791abf1a,tsncards,15328
791d9bce,tsncards,163442
791dd21b,tsncards,158324
79204331,tsncards,12314
7921b2dc,tsncards,149577
79233271,tsncards,170636
79289449,findagrave,105199108
792b0500,tsncards,84852
792ea63c,tsncards,18654
79318b46,findagrave,157732451
79318b46,tsncards,164066
79346255,tsncards,50944
79375229,tsncards,66569
793d37bb,tsncards,49385
79419cbb,tsncards,3790
79421857,tsncards,12782
7942a89d,tsncards,12231
79466cf8,tsncards,70506
7946c515,findagrave,74888625
7946c515,tsncards,161467
794dbdb7,findagrave,209097578
794dbdb7,tsncards,77575
794f673a,tsncards,140086
7954d524,tsncards,10395
79556013,tsncards,8306
7955e21f,tsncards,13564
79562325,tsncards,93003
795718e2,tsncards,181755
795b4fa0,findagrave,178499441
79615890,tsncards,172845
796758bd,tsncards,93027
7969965f,tsncards,68294
79700358,tsncards,4107
7971559d,findagrave,282575221
7971559d,tsncards,14910
79769a69,tsncards,128098
797f543e,tsncards,477
79800523,tsncards,72
7980c7d8,tsncards,1163
7981e26a,tsncards,32713
798399ed,tsncards,163448
798bc3cf,tsncards,122245
798d4ee1,findagrave,36369040
798d4ee1,tsncards,150785
799817a9,findagrave,148518537
799c31b2,findagrave,120133936
79a33acd,tsncards,15597
79a546cf,findagrave,136040348
79a546cf,tsncards,76982
79a5fb17,tsncards,12347
79a6ee47,tsncards,5334
79a84a99,tsncards,107382
79a8cbc1,tsncards,28723
79a91ad3,findagrave,35843766
79a983e0,tsncards,72491
79b02d82,findagrave,161660219
79b02d82,tsncards,159021
79b0649f,tsncards,55234
79b70d99,tsncards,95381
79b98423,tsncards,82564
79bbe3de,tsncards,145904
79bd4c1b,findagrave,71565187
79bd4c1b,tsncards,124937
79c43f98,tsncards,164726
79c5695a,tsncards,91967
79caed02,tsncards,3701
79cc86f7,tsncards,32927
79cfa384,findagrave,28862263
79cfa384,tsncards,17477
79d0e90e,findagrave,118764153
79d0e90e,tsncards,156526
79d3293c,tsncards,43008
79d74754,tsncards,104440
79dc2bf0,findagrave,169383728
79dc2bf0,tsncards,10654
79de46c9,tsncards,4377
79df5f37,tsncards,15847
79e0aae9,findagrave,13714548
79e0aae9,tsncards,12403
79e10cf3,findagrave,64721230
79e10cf3,tsncards,61872
79e30687,findagrave,278286383
79e30687,tsncards,16908
79e67182,tsncards,131552
79e816e3,tsncards,663
79ea4f38,findagrave,36081062
79ecfb0f,tsncards,6660
79ed1243,findagrave,98048666
79ed1243,tsncards,103774
79ee9c42,findagrave,231774508
79ee9c42,tsncards,177292
79f42647,tsncards,89
79f739bb,tsncards,70406
79fa62f3,findagrave,27429792
79fa62f3,tsncards,161365
79fd5ea9,tsncards,12978
79ffd513,tsncards,163381
7a00b017,findagrave,87852523
7a00b017,tsncards,65620
7a027462,tsncards,13453
7a071492,tsncards,79591
7a0ab6f4,tsncards,74984
7a0d2f69,tsncards,58565
7a0eb923,tsncards,921
7a0f8dc1,findagrave,150904307
7a0f8dc1,tsncards,172198
7a112610,findagrave,71979662
7a112610,tsncards,147695
7a12b259,tsncards,68299
7a1300d7,findagrave,40990445
7a1300d7,tsncards,97057
7a1d5408,tsncards,52093
7a1e33a1,tsncards,129577
7a1e7d76,tsncards,32749
7a1efa1f,tsncards,11813
7a22f931,tsncards,149789
7a256824,findagrave,17207902
7a256824,tsncards,17504
7a263165,tsncards,57052
7a2cdb49,tsncards,16591
7a2dd8f0,tsncards,168019
7a2f1512,findagrave,88051587
7a2f1512,tsncards,690
7a2fb8c7,tsncards,38607
7a32b9ad,tsncards,45238
7a33e51b,tsncards,32522
7a355913,tsncards,128850
7a362ad1,tsncards,59156
7a37f178,findagrave,21077009
7a3b7270,tsncards,31596
7a3d2f52,tsncards,14223
7a3dd368,findagrave,41057247
7a3dd368,tsncards,135263
7a464645,tsncards,14417
7a46659f,tsncards,18539
7a4b0061,tsncards,13656
7a4d81d4,tsncards,13451
7a52bcca,tsncards,181742
7a54f14f,findagrave,12622977
7a54f14f,tsncards,170460
7a553877,findagrave,173952934
7a553877,tsncards,12823
7a577eee,tsncards,10449
7a59d742,findagrave,148998303
7a5afa38,tsncards,22460
7a5ba26c,tsncards,101722
7a631245,findagrave,277968433
7a631245,tsncards,5446
7a6d4970,findagrave,199814515
7a6d4970,tsncards,17614
7a6edd33,findagrave,147585451
7a6edd33,tsncards,81147
7a700ad7,findagrave,38847821
7a700ad7,tsncards,90032
7a72779b,findagrave,199691764
7a72779b,tsncards,99565
7a75f483,tsncards,21804
7a79af33,tsncards,62679
7a7b8b42,tsncards,26355
7a7e40ea,tsncards,14648
7a7e868b,tsncards,131546
7a85a872,tsncards,170738
7a86ad92,tsncards,53156
7a86fefb,findagrave,260017038
7a86fefb,tsncards,138488
7a8c4148,tsncards,14088
7a8c80d4,findagrave,39838379
7a8c80d4,tsncards,75714
7a908fe4,tsncards,66430
7a95a9c6,findagrave,197950939
7a95a9c6,tsncards,48237
7a978d44,tsncards,105849
7a9b678d,findagrave,77277085
7aa60ac0,findagrave,107017513
7aa60ac0,tsncards,45710
7aaa0f73,findagrave,14512484
7aab0010,tsncards,14924
7aad5628,tsncards,73634
7aae0e30,tsncards,86813
7ab013e6,tsncards,10071
7ab09996,tsncards,167517
7ab22827,tsncards,164044
7ab38816,tsncards,2658
7abb233f,findagrave,205200137
7abb233f,tsncards,149441
7ac103b5,findagrave,219546400
7ac1c1d3,tsncards,121139
7ac3ef6e,tsncards,59162
7ac6bb30,tsncards,17105
7ac7eb87,tsncards,68885
7ac94a8b,tsncards,78325
7ac966d8,tsncards,73334
7acb6b97,tsncards,48942
7acb81f5,findagrave,110631755
7acb81f5,tsncards,7307
7acf1b15,tsncards,2061
7ad74a38,findagrave,277197568
7ad74a38,tsncards,161700
7ad9c346,tsncards,98925
7adb7d9f,tsncards,14663
7ae131be,tsncards,7767
7ae3114a,tsncards,60004
7aeea7bd,tsncards,118257
7af0146e,tsncards,25925
7af66a51,tsncards,97433
7af69193,tsncards,47501
7af8a997,tsncards,99615
7b050a09,tsncards,26000
7b056299,findagrave,274061082
7b056299,tsncards,166326
7b06c6d6,tsncards,13174
7b0c5785,tsncards,830
7b0ffe53,tsncards,151825
7b12b1d2,tsncards,13743
7b15e71f,tsncards,18547
7b175d34,tsncards,12606
7b18f9aa,findagrave,32857046
7b18f9aa,tsncards,51462
7b1a64bb,findagrave,43944606
7b1f0367,tsncards,142924
7b21286d,tsncards,180860
7b21c870,tsncards,10247
7b21c870,tsncards,13998
7b241d63,tsncardS,62658
7b250ce7,tsncards,99021
7b26a898,findagrave,113956549
7b26a898,tsncards,128788
7b27b509,tsncards,73497
7b29d76b,findagrave,105264203
7b2a4bb2,findagrave,147347468
7b2d8153,tsncards,76085
7b3f5bc6,findagrave,31723477
7b3f5bc6,tsncards,10803
7b412a0b,tsncards,2800
7b423079,tsncards,31413
7b439673,tsncards,123981
7b4d50b8,tsncards,12622
7b4ed20b,tsncards,102775
7b4f3e16,tsncards,12276
7b4f5df8,tsncards,53898
7b52f7f7,tsncards,9118
7b55e33f,tsncards,176596
7b58712f,findagrave,230328491
7b58712f,tsncards,170649
7b5aa51e,tsncards,113872
7b5eb228,tsncards,339
7b5f3830,tsncards,15456
7b602f6f,findagrave,158559386
7b602f6f,tsncards,81980
7b66d936,findagrave,145434366
7b68ed45,tsncards,13718
7b6d9d3f,tsncards,847
7b6e9ee6,tsncards,683
7b6f58d5,tsncards,32864
7b703f02,findagrave,330049
7b703f02,tsncards,22418
7b71f991,tsncards,114012
7b73ae95,tsncards,85299
7b746f8b,tsncards,66442
7b79c4be,tsncards,12009
7b7a7c68,tsncards,108716
7b7cec75,tsncards,14778
7b7dc1f0,tsncards,71409
7b7e6285,findagrave,138853123
7b7e6285,tsncards,95662
7b832e04,tsncards,18048
7b85aeab,tsncards,83069
7b8745f1,findagrave,7375636
7b8745f1,tsncards,159840
7b87af1f,tsncards,174960
7b8842b7,tsncards,48312
7b892d07,tsncards,133287
7b8de48d,tsncards,115489
7b8ef1d6,tsncards,98998
7b8fb139,findagrave,85849594
7b90d1e4,tsncards,98887
7b93deb3,tsncards,10910
7b952ab4,findagrave,34835730
7b95d45e,tsncards,707
7b99279b,tsncards,13026
7b999ebb,findagrave,124407059
7b9c6663,tsncards,10904
7b9f17cc,findagrave,58897965
7b9f17cc,tsncards,14260
7ba469fa,tsncards,140869
7ba77a77,tsncards,145993
7ba8676f,tsncards,103725
7bae2a13,tsncards,14506
7bb0f387,tsncards,15564
7bb2cb13,tsncards,87498
7bbb515c,tsncards,18789
7bc12a54,findagrave,57018172
7bc58da2,findagrave,287649125
7bc58da2,tsncards,11291
7bc5ff9a,tsncards,36804
7bc70c3c,findagrave,44340916
7bc70c3c,tsncards,130784
7bcc7205,tsncards,81118
7bcf9d7a,tsncards,72191
7bd5c228,tsncards,21830
7bd5c228,tsncards,9656
7bdab24b,tsncards,157016
7bdc03f5,tsncards,599
7bddb46b,tsncards,136735
7be0a8c4,tsncards,11586
7be5842f,tsncards,122512
7be5db51,tsncards,15381
7be9de00,tsncards,145185
7bea0c7b,tsncards,171833
7bea59be,tsncards,18177
7bedb091,tsncards,153512
7bf0e1ba,tsncards,163405
7bf524e9,findagrave,214901370
7bf524e9,tsncards,68268
7bf574e2,tsncards,64354
7c007f06,findagrave,101997102
7c007f06,tsncards,101996
7c055b76,tsncards,18843
7c0a7556,tsncards,12656
7c0f2b78,tsncards,17954
7c126990,tsncards,66574
7c172fe1,tsncards,13860
7c205b99,findagrave,117242827
7c20e2c6,tsncards,13833
7c2334f9,tsncards,43
7c283e06,tsncards,43335
7c2916c3,tsncards,771
7c29546f,tsncards,32585
7c2a0062,tsncards,104852
7c2a0062,tsncards,98108
7c2a0062,tsncards,98994
7c2b42c7,tsncards,153601
7c2c3c9e,tsncards,50873
7c2d8d8c,tsncards,152871
7c2eaebc,tsncards,127388
7c2ef077,tsncards,15032
7c3376c4,tsncards,4696
7c348af1,tsncards,78335
7c35a6d9,findagrave,59967408
7c35a6d9,tsncards,14543
7c3739fd,tsncards,12958
7c386e6b,tsncards,32904
7c403c5c,tsncards,159618
7c41307e,findagrave,103401535
7c425c11,tsncards,20600
7c4435df,findagrave,62373716
7c4435df,tsncards,93116
7c454d12,tsncards,76359
7c478301,findagrave,124244639
7c478301,tsncards,110964
7c478301,tsncards,129133
7c483e85,findagrave,12196807
7c483e85,tsncards,74190
7c49d8a9,tsncards,19460
7c4e1a20,tsncards,115939
7c533752,tsncards,71880
7c57409a,tsncards,12805
7c5fb81e,findagrave,111790075
7c5fb81e,tsncards,110295
7c5fd25d,tsncards,133341
7c628d52,tsncards,12515
7c64739d,findagrave,6546267
7c64739d,tsncards,113928
7c683a74,findagrave,183713187
7c6a4b66,tsncards,14515
7c6f1f59,tsncards,66369
7c744d90,tsncards,23818
7c745153,tsncards,819
7c763405,tsncards,98913
7c76ce74,tsncards,103785
7c774a03,tsncards,32847
7c78c91b,tsncards,163506
7c7d8480,tsncards,173769
7c7e3d0a,tsncards,15385
7c7e7e84,tsncards,98931
7c804295,tsncards,66531
7c808717,findagrave,180577868
7c808717,tsncards,14200
7c824b62,tsncards,174365
7c82c59b,findagrave,168753683
7c89b00d,tsncards,12955
7c8d3a2d,tsncards,164189
7c8f7ec8,tsncards,77152
7c919fe2,tsncards,15540
7c951a19,findagrave,98494303
7c951a19,tsncards,67704
7c972ac8,tsncards,79762
7c98378a,tsncards,120
7c98896d,tsncards,156241
7c9e461c,tsncards,117296
7c9f2d7e,findagrave,148950369
7c9fb7ed,tsncards,43844
7ca02705,tsncards,56124
7ca3459e,tsncards,177
7ca65c75,tsncards,149939
7ca6abca,tsncards,108948
7ca94c83,tsncards,40414
7cab2613,tsncards,17623
7cac8358,findagrave,156893974
7cac8358,tsncards,73173
7cacb225,tsncards,93449
7caf6330,tsncards,4678
7cb03634,findagrave,274953306
7cb04689,tsncards,85356
7cb1787e,tsncards,10973
7cb223ff,tsncards,15250
7cb3f8a6,tsncards,13614
7cb500d9,tsncards,124276
7cb60462,tsncards,15635
7cbb86ef,tsncards,93
7cbcefec,tsncards,131553
7cc1ae06,tsncards,3342
7cc2d49c,findagrave,243493856
7cc2d49c,tsncards,87405
7cce4765,tsncards,45002
7ccf35b6,tsncards,28724
7cd1aeeb,tsncards,10736
7cd67bd9,tsncards,44286
7cd9b9d0,tsncards,26349
7cdd4a8c,tsncards,7497
7cdda8db,tsncards,164783
7cdeb904,tsncards,157697
7ce22e35,tsncards,2972
7ce2b047,tsncards,106043
7ce56f30,tsncards,83597
7ce737b3,tsncards,14773
7ce8c97e,tsncards,107750
7cedd87d,tsncards,12014
7cefdd9e,findagrave,1147279
7cefdd9e,tsncards,130346
7cf70f80,tsncards,83585
7cf8feb0,tsncards,10122
7cfc40a1,tsncards,119318
7d04977e,findagrave,49321834
7d04977e,tsncards,154713
7d05d7d7,tsncards,145122
7d06a721,tsncards,32941
7d0f2685,findagrave,276679821
7d0f2685,tsncards,132906
7d0ff7d7,findagrave,84478916
7d0ff7d7,tsncards,8361
7d16c21f,tsncards,62747
7d178859,findagrave,171366887
7d178859,tsncards,143322
7d1a1826,tsncards,19264
7d1acd8b,tsncards,98899
7d1d453d,tsncards,30126
7d23726a,tsncards,102650
7d256675,tsncards,1511
7d256675,tsncards,42231
7d25bbe0,tsncards,32442
7d272f01,findagrave,146559469
7d272f01,tsncards,60798
7d2c2610,tsncards,12046
7d2dc1d2,tsncards,50496
7d431491,tsncards,56363
7d4bf2d1,tsncards,74396
7d4bf526,tsncards,86501
7d4dd870,tsncards,7282
7d4fbeb6,tsncards,15144
7d57d3e3,tsncards,144309
7d57d3e3,tsncards,152901
7d5a03c6,findagrave,99354688
7d5a03c6,tsncards,25181
7d5c30ed,findagrave,177182458
7d5c30ed,tsncards,94776
7d5e01c3,tsncards,163435
7d5e01c3,tsncards,166281
7d5e4454,tsncards,13241
7d63dbdb,findagrave,134821240
7d65581f,tsncards,128708
7d68acd1,tsncards,69471
7d691a1f,findagrave,184502141
7d691a1f,tsncards,12287
7d691a1f,tsncards,37966
7d6985f4,tsncards,63156
7d6e36c9,tsncards,92896
7d7482dc,findagrave,140953621
7d7482dc,tsncards,142079
7d75219f,tsncards,52402
7d7d017a,tsncards,48296
7d804d52,findagrave,114619004
7d804d52,tsncards,116368
7d811ab2,findagrave,977105
7d811ab2,tsncards,136900
7d8242a8,tsncards,164786
7d895da9,tsncards,2039
7d899611,findagrave,184391840
7d899611,tsncards,153568
7d95d50b,tsncards,5772
7d9c62ba,tsncards,11024
7d9f3fd2,tsncards,122316
7da07d75,tsncards,29809
7da66009,tsncards,90403
7da731de,findagrave,5368651
7da731de,tsncards,6416
7da8fc7f,findagrave,186059047
7da9c6e5,findagrave,126483815
7daaa8c2,findagrave,104248001
7daaa8c2,tsncards,129552
7dab0707,findagrave,203428137
7dab0707,tsncards,144257
7dac9de6,tsncards,124204
7db1154e,tsncards,12224
7db22e5c,tsncards,69683
7dbe6928,tsncards,118132
7dbfccfc,tsncards,60246
7dc0bab1,findagrave,94656484
7dc0bab1,tsncards,88021
7dc37490,findagrave,68993740
7dc37490,tsncards,73663
7dc3867e,tsncards,110091
7dc716b6,findagrave,85764546
7dc716b6,tsncards,166754
7dc90da8,tsncards,164759
7dcac5e3,tsncards,149954
7dcafbbc,findagrave,39976666
7dd26126,tsncards,54689
7dde671d,tsncards,90255
7dded485,findagrave,191548552
7dded485,tsncards,72196
7ddf9799,tsncards,12651
7ddfdaf9,findagrave,106642808
7ddfdaf9,tsncards,175325
7de2a556,tsncards,3624
7def0dab,tsncards,169253
7defbf3a,tsncards,93726
7df65551,tsncards,91222
7df7024d,tsncards,782
7df75440,tsncards,58352
7df8e2bb,tsncards,176465
7df94034,tsncards,11245
7e03a211,tsncards,12609
7e03b02b,tsncards,48189
7e06d416,tsncards,56402
7e0cd858,tsncards,99002
7e0edc9d,findagrave,12843736
7e0edc9d,tsncards,3738
7e1af1c9,findagrave,71587898
7e1af1c9,tsncards,148021
7e1fc3db,tsncards,100214
7e24f02d,tsncards,66562
7e27dd56,tsncards,32903
7e2806a3,tsncards,42013
7e2a95eb,tsncards,16888
7e2b4019,tsncards,12921
7e2d7bcf,tsncards,130965
7e2f4b53,tsncards,12732
7e397ee4,tsncards,140294
7e3baad1,tsncards,178412
7e3f9c63,tsncards,32940
7e4630e4,tsncards,10250
7e4a4107,tsncards,181368
7e4a4ff8,tsncards,16844
7e4a980e,tsncards,116825
7e4bfa9d,tsncards,173062
7e4f39a3,tsncards,119393
7e503d41,tsncards,98850
7e508c75,findagrave,117733779
7e508c75,tsncards,131991
7e520f1c,tsncards,7164
7e58b66f,tsncards,145462
7e5c24a7,tsncards,69279
7e60cbaa,tsncards,48440
7e61ea36,tsncards,66539
7e690180,tsncards,12222
7e6d0f05,tsncards,154460
7e6dbf50,tsncards,9574
7e811177,tsncards,64491
7e83a99e,tsncards,66523
7e83fb7c,tsncards,18852
7e8537c1,tsncards,62308
7e896639,tsncards,2023
7e8e0dca,tsncards,64415
7e90952f,tsncards,13334
7e91a196,tsncards,6785
7e93c901,tsncards,13117
7e98ca37,tsncards,59802
7e9e4ab2,tsncards,15829
7ea05d9a,tsncards,20187
7ea31cfc,tsncards,48575
7ea51856,findagrave,204200443
7ea51856,tsncards,114864
7ea9fdcd,findagrave,125576410
7ea9fdcd,tsncards,51774
7eaf8e45,tsncards,6375
7eb0c1b9,tsncards,149724
7eb15d59,findagrave,754627
7eb15d59,tsncards,68589
7eb15d59,tsncards,73048
7eb2163c,tsncards,11055
7eb4b3c1,findagrave,284835095
7eb4b3c1,tsncards,130434
7eb68963,tsncards,102242
7ebb890d,tsncards,7906
7ec8dfa9,tsncards,21132
7eca2bfd,findagrave,13182182
7eca2bfd,tsncards,154780
7ecb1db5,tsncards,140840
7ece279c,findagrave,243942616
7ece279c,tsncards,74212
7ed1bac8,tsncards,150883
7ed44d5b,tsncards,5790
7ed73239,tsncards,8228
7ed79562,tsncards,90503
7edbb824,tsncards,125382
7edd329a,tsncards,14136
7edf803a,tsncards,49936
7ee19a31,tsncards,67819
7ee585cb,tsncards,10940
7ee94f87,findagrave,208998905
7ee94f87,tsncards,62269
7eed0fa0,tsncards,79985
7eed7548,tsncards,10676
7ef4967a,tsncards,27693
7ef5cf41,tsncards,157550
7ef6fe1d,tsncards,115866
7efe0120,findagrave,95082811
7efe0120,tsncards,174574
7f00f275,tsncards,128711
7f016e81,findagrave,151539280
7f016e81,tsncards,139387
